ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2025-11-13 00:00:00+00:00,35,1,42623631,36.75,36.75,36.75,36.75,25,ESZ6 P3750
2025-11-13 00:00:00+00:00,35,1,42427413,184.75,184.75,184.75,184.75,15,ESH6 P6550
2025-11-13 00:00:00+00:00,35,1,42741100,86.5,86.5,68.25,68.25,31,ESZ5 C6905
2025-11-13 00:00:00+00:00,35,1,453655,28.0,56.5,28.0,52.75,496,ESZ5 P6400
2025-11-13 00:00:00+00:00,35,1,42468255,158.0,158.0,158.0,158.0,1,ESZ9 P4100
2025-11-13 00:00:00+00:00,35,1,42523727,21.5,21.5,21.5,21.5,4,ESZ8 C12000
2025-11-13 00:00:00+00:00,35,1,42402153,2.7,2.7,2.7,2.7,1,ESZ5 P4650
2025-11-13 00:00:00+00:00,35,1,42431946,235.75,282.0,235.75,282.0,17,ESH6 P6900
2025-11-13 00:00:00+00:00,35,1,42487846,16.25,16.25,16.25,16.25,1,ESU6 C8700
2025-11-13 00:00:00+00:00,35,1,42428850,80.75,82.0,51.25,52.0,393,ESZ5 C6950
2025-11-13 00:00:00+00:00,35,1,2774344,1.2,1.2,1.2,1.2,1,UD:1V: GN 2774344
2025-11-13 00:00:00+00:00,35,1,2778441,5.1,5.1,5.1,5.1,1,UD:1V: IC 2778441
2025-11-13 00:00:00+00:00,35,1,2601167,2.2,2.2,0.8,0.8,7,UD:1V: GN 2601167
2025-11-13 00:00:00+00:00,35,1,2597832,32.5,35.5,32.5,35.5,82,UD:1V: VT 2597832
2025-11-13 00:00:00+00:00,35,1,2776935,135.75,135.75,135.75,135.75,1,UD:1V: SG 2776935
2025-11-13 00:00:00+00:00,35,1,2855245,84.0,84.0,84.0,84.0,1,UD:1V: GN 2855245
2025-11-13 00:00:00+00:00,35,1,2600990,3.6,3.6,3.6,3.6,10,UD:1V: GN 2600990
2025-11-13 00:00:00+00:00,35,1,2604115,-0.1,-0.1,-0.15,-0.15,204,UD:1V: 12 2604115
2025-11-13 00:00:00+00:00,35,1,2629434,36.25,36.25,36.25,36.25,120,UD:1V: GN 2629434
2025-11-13 00:00:00+00:00,35,1,2604609,16.25,16.25,15.5,15.5,106,UD:1V: BO 2604609
2025-11-13 00:00:00+00:00,35,1,2633806,15.0,15.0,15.0,15.0,1,UD:1V: GN 2633806
2025-11-13 00:00:00+00:00,35,1,2856126,17.5,17.5,16.5,16.5,7,UD:1V: GN 2856126
2025-11-13 00:00:00+00:00,35,1,2601219,-13.5,-13.5,-13.5,-13.5,1,UD:1V: 12 2601219
2025-11-13 00:00:00+00:00,35,1,2544798,24.5,24.5,19.25,19.25,1177,UD:1V: VT 2544798
2025-11-13 00:00:00+00:00,35,1,2775177,-11.75,-11.75,-11.75,-11.75,44,UD:1V: GN 2775177
2025-11-13 00:00:00+00:00,35,1,2601586,1.4,1.4,0.8,0.8,603,UD:1V: VT 2601586
2025-11-13 00:00:00+00:00,35,1,2775649,-1.95,-1.95,-1.95,-1.95,1,UD:1V: 12 2775649
2025-11-13 00:00:00+00:00,35,1,2771408,-4.5,-4.5,-4.55,-4.55,3,UD:1V: GN 2771408
2025-11-13 00:00:00+00:00,35,1,2630957,70.0,70.0,70.0,70.0,1,UD:1V: VT 2630957
2025-11-13 00:00:00+00:00,35,1,2797192,1.9,1.9,1.9,1.9,1,UD:1V: 12 2797192
2025-11-13 00:00:00+00:00,35,1,2778165,96.5,96.5,96.5,96.5,2,UD:1V: VT 2778165
2025-11-13 00:00:00+00:00,35,1,2629560,12.75,12.75,12.75,12.75,4,UD:1V: VT 2629560
2025-11-13 00:00:00+00:00,35,1,2629105,28.5,38.75,28.5,38.75,12,UD:1V: VT 2629105
2025-11-13 00:00:00+00:00,35,1,2598181,9.75,11.5,9.75,11.5,2,UD:1V: VT 2598181
2025-11-13 00:00:00+00:00,35,1,2771308,-11.5,-11.5,-11.5,-11.5,1,UD:1V: GN 2771308
2025-11-13 00:00:00+00:00,35,1,2628218,47.5,47.5,47.5,47.5,1,UD:1V: VT 2628218
2025-11-13 00:00:00+00:00,35,1,2713477,6.45,6.45,6.45,6.45,1,UD:1V: SG 2713477
2025-11-13 00:00:00+00:00,35,1,2602081,2.85,2.85,2.85,2.85,3,UD:1V: 12 2602081
2025-11-13 00:00:00+00:00,35,1,2774171,-32.0,-32.0,-32.0,-32.0,1,UD:1V: GN 2774171
2025-11-13 00:00:00+00:00,35,1,2797680,13.75,13.75,13.75,13.75,94,UD:1V: VT 2797680
2025-11-13 00:00:00+00:00,35,1,2601144,-9.0,-9.0,-17.5,-17.5,10,UD:1V: 12 2601144
2025-11-13 00:00:00+00:00,35,1,2854446,43.0,43.0,42.25,42.25,3,UD:1V: VT 2854446
2025-11-13 00:00:00+00:00,35,1,2688660,-10.0,-10.0,-13.0,-13.0,51,UD:1V: GN 2688660
2025-11-13 00:00:00+00:00,35,1,2603769,40.25,40.25,40.25,40.25,1,UD:1V: 23 2603769
2025-11-13 00:00:00+00:00,35,1,2713698,-10.75,-10.75,-10.75,-10.75,50,UD:1V:CRR 2713698
2025-11-13 00:00:00+00:00,35,1,2603111,30.75,30.75,30.75,30.75,22,UD:1V: BO 2603111
2025-11-13 00:00:00+00:00,35,1,2604120,4.6,4.6,3.9,3.9,87,UD:1V: GN 2604120
2025-11-13 00:00:00+00:00,35,1,2630088,160.0,160.0,160.0,160.0,2,UD:1V: GN 2630088
2025-11-13 00:00:00+00:00,35,1,2776488,25.75,25.75,25.75,25.75,20,UD:1V: VT 2776488
2025-11-13 00:00:00+00:00,35,1,2776793,526.0,526.0,520.5,524.0,4,UD:1V: GN 2776793
2025-11-13 00:00:00+00:00,35,1,2856713,-2.15,-2.15,-2.15,-2.15,1,UD:1V: GN 2856713
2025-11-13 00:00:00+00:00,35,1,2628756,15.25,15.25,14.25,14.25,2,UD:1V: VT 2628756
2025-11-13 00:00:00+00:00,35,1,2634339,32.0,38.0,32.0,37.25,54,UD:1V: VT 2634339
2025-11-13 00:00:00+00:00,35,1,2774393,1.3,1.3,1.3,1.3,532,UD:1V: VT 2774393
2025-11-13 00:00:00+00:00,35,1,2579084,9.35,11.0,9.1,11.0,146,UD:1V: VT 2579084
2025-11-13 00:00:00+00:00,35,1,2597831,57.25,57.25,57.25,57.25,1,UD:1V: IC 2597831
2025-11-13 00:00:00+00:00,35,1,2605298,4.5,4.5,-0.7,-0.7,26,UD:1V: 12 2605298
2025-11-13 00:00:00+00:00,35,1,2777520,1.0,1.0,1.0,1.0,1,UD:1V: 12 2777520
2025-11-13 00:00:00+00:00,35,1,2722181,74.25,74.25,74.25,74.25,1,UD:1V: 23 2722181
2025-11-13 00:00:00+00:00,35,1,2597823,31.25,31.25,19.0,20.25,668,UD:1V: VT 2597823
2025-11-13 00:00:00+00:00,35,1,2627473,1.45,1.45,1.4,1.4,4,UD:1V: 12 2627473
2025-11-13 00:00:00+00:00,35,1,2774122,-12.0,-12.0,-12.0,-12.0,1,UD:1V: GN 2774122
2025-11-13 00:00:00+00:00,35,1,2626770,99.0,104.25,97.0,104.25,3,UD:1V: VT 2626770
2025-11-13 00:00:00+00:00,35,1,2776996,291.5,291.5,290.75,290.75,2,UD:1V: GN 2776996
2025-11-13 00:00:00+00:00,35,1,2599870,61.5,61.5,61.5,61.5,1,UD:1V: VT 2599870
2025-11-13 00:00:00+00:00,35,1,2797113,277.5,277.5,277.5,277.5,10,UD:1V: ST 2797113
2025-11-13 00:00:00+00:00,35,1,2598748,15.5,24.0,15.5,24.0,20,UD:1V: VT 2598748
2025-11-13 00:00:00+00:00,35,1,2595346,14.5,20.25,14.5,18.5,117,UD:1V: GN 2595346
2025-11-13 00:00:00+00:00,35,1,2772059,-26.0,-26.0,-26.0,-26.0,1,UD:1V: GN 2772059
2025-11-13 00:00:00+00:00,35,1,2627109,1000.25,1000.25,996.25,996.25,80,UD:1V: ST 2627109
2025-11-13 00:00:00+00:00,35,1,2683129,18.25,20.0,18.25,20.0,6,UD:1V: VT 2683129
2025-11-13 00:00:00+00:00,35,1,2598646,6.6,8.3,6.6,8.3,225,UD:1V: VT 2598646
2025-11-13 00:00:00+00:00,35,1,2746807,3.8,3.8,3.1,3.1,2,UD:1V: VT 2746807
2025-11-13 00:00:00+00:00,35,1,2855368,182.75,186.75,182.75,186.75,3360,UD:1V: GN 2855368
2025-11-13 00:00:00+00:00,35,1,2855277,7.95,7.95,7.95,7.95,1,UD:1V: VT 2855277
2025-11-13 00:00:00+00:00,35,1,2627788,4.5,4.5,4.5,4.5,50,UD:1V: 12 2627788
2025-11-13 00:00:00+00:00,35,1,2537461,-20.0,-20.0,-28.0,-28.0,25,UD:1V: GN 2537461
2025-11-13 00:00:00+00:00,35,1,2629644,0.75,0.75,0.75,0.75,1,UD:1V: 12 2629644
2025-11-13 00:00:00+00:00,35,1,2627845,15.5,15.5,15.5,15.5,1,UD:1V: SG 2627845
2025-11-13 00:00:00+00:00,35,1,2627579,46.5,51.25,46.5,51.25,2,UD:1V: GN 2627579
2025-11-13 00:00:00+00:00,35,1,2598751,75.5,75.5,75.5,75.5,65,UD:1V: VT 2598751
2025-11-13 00:00:00+00:00,35,1,2598993,25.25,28.5,25.25,28.5,33,UD:1V: VT 2598993
2025-11-13 00:00:00+00:00,35,1,2631853,-1.0,-0.9,-1.0,-0.9,100,UD:1V:CGN 2631853
2025-11-13 00:00:00+00:00,35,1,2749752,10.25,13.0,10.25,13.0,46,UD:1V: VT 2749752
2025-11-13 00:00:00+00:00,35,1,2599012,18.0,22.75,18.0,22.75,115,UD:1V: VT 2599012
2025-11-13 00:00:00+00:00,35,1,2704193,37.0,46.5,37.0,46.5,41,UD:1V: VT 2704193
2025-11-13 00:00:00+00:00,35,1,2605078,59.25,59.25,59.25,59.25,1,UD:1V: 3W 2605078
2025-11-13 00:00:00+00:00,35,1,2537949,3.0,3.0,3.0,3.0,2,UD:1V: VT 2537949
2025-11-13 00:00:00+00:00,35,1,2854107,-16.0,-16.0,-16.25,-16.25,155,UD:1V:CRR 2854107
2025-11-13 00:00:00+00:00,35,1,2855255,1.55,1.55,1.55,1.55,2,UD:1V: VT 2855255
2025-11-13 00:00:00+00:00,35,1,2854087,44.5,44.5,44.5,44.5,86,UD:1V:CFO 2854087
2025-11-13 00:00:00+00:00,35,1,2629027,63.0,63.0,63.0,63.0,50,UD:1V: 12 2629027
2025-11-13 00:00:00+00:00,35,1,2631151,63.75,63.75,63.75,63.75,50,UD:1V: DG 2631151
2025-11-13 00:00:00+00:00,35,1,2878150,12.25,12.25,12.25,12.25,1,UD:1V: VT 2878150
2025-11-13 00:00:00+00:00,35,1,2552818,13.75,13.75,13.75,13.75,6,UD:1V: VT 2552818
2025-11-13 00:00:00+00:00,35,1,2770221,1.9,1.9,1.9,1.9,2,UD:1V: VT 2770221
2025-11-13 00:00:00+00:00,35,1,2771271,-20.0,-20.0,-20.0,-20.0,1,UD:1V: GN 2771271
2025-11-13 00:00:00+00:00,35,1,2797539,-23.75,-23.75,-23.75,-23.75,1,UD:1V: GN 2797539
2025-11-13 00:00:00+00:00,35,1,2631950,6.5,8.9,6.45,8.9,295,UD:1V: 12 2631950
2025-11-13 00:00:00+00:00,35,1,2597826,41.0,42.5,29.75,29.75,9,UD:1V: VT 2597826
2025-11-13 00:00:00+00:00,35,1,2772434,84.0,84.0,84.0,84.0,5,UD:1V: GN 2772434
2025-11-13 00:00:00+00:00,35,1,2630139,96.75,97.0,96.75,97.0,3,UD:1V: GN 2630139
2025-11-13 00:00:00+00:00,35,1,2598783,32.5,32.5,32.5,32.5,1,UD:1V: VT 2598783
2025-11-13 00:00:00+00:00,35,1,2625271,17.5,26.25,17.5,26.25,44,UD:1V: VT 2625271
2025-11-13 00:00:00+00:00,35,1,2856221,111.5,111.5,111.5,111.5,1,UD:1V: GN 2856221
2025-11-13 00:00:00+00:00,35,1,2601251,4.25,4.25,4.25,4.25,1,UD:1V: VT 2601251
2025-11-13 00:00:00+00:00,35,1,547283,105.5,105.5,105.5,105.5,30,ESZ6 P5000
2025-11-13 00:00:00+00:00,35,1,42487786,237.0,237.0,237.0,237.0,1,ESZ5 C6625
2025-11-13 00:00:00+00:00,35,1,42430449,11.0,12.25,11.0,12.25,8,ESH6 P4000
2025-11-13 00:00:00+00:00,35,1,42559349,102.5,102.5,102.5,102.5,1,ESH7 P4750
2025-11-13 00:00:00+00:00,35,1,42430450,14.25,14.25,14.25,14.25,5,ESH6 P4300
2025-11-13 00:00:00+00:00,35,1,42429000,18.75,18.75,18.0,18.0,4,ESH6 P4500
2025-11-13 00:00:00+00:00,35,1,329268,2.9,4.9,2.8,4.9,19,ESZ5 P5000
2025-11-13 00:00:00+00:00,35,1,42426741,173.75,173.75,173.75,173.75,1,ESH6 P6500
2025-11-13 00:00:00+00:00,35,1,4125961,251.0,256.25,251.0,256.25,2,ESZ5 C6600
2025-11-13 00:00:00+00:00,35,1,42735131,175.75,175.75,175.75,175.75,50,ESZ5 C6710
2025-11-13 00:00:00+00:00,35,1,42459576,197.25,197.25,197.25,197.25,4,ESH7 C7900
2025-11-13 00:00:00+00:00,35,1,42431179,21.0,24.5,21.0,24.5,10,ESH6 P4800
2025-11-13 00:00:00+00:00,35,1,42403723,11.75,11.75,11.75,11.75,10,ESM6 C8300
2025-11-13 00:00:00+00:00,35,1,637508,78.25,78.25,78.25,78.25,2,ESZ6 P4600
2025-11-13 00:00:00+00:00,35,1,42405115,0.9,0.9,0.9,0.9,4,ESZ5 P3950
2025-11-13 00:00:00+00:00,35,1,42529460,203.5,203.5,203.5,203.5,30,ESZ6 P5750
2025-11-13 00:00:00+00:00,35,1,42211575,6.25,6.25,6.25,6.25,1,ESU6 C9100
2025-11-13 00:00:00+00:00,35,1,42347340,2.4,2.4,2.4,2.4,20,ESZ5 P4850
2025-11-13 00:00:00+00:00,35,1,359024,2.0,3.4,2.0,3.4,6,ESZ5 P4800
2025-11-13 00:00:00+00:00,35,1,42321623,2.05,2.25,1.8,1.8,11,ESZ5 C7400
2025-11-13 00:00:00+00:00,35,1,42426734,69.0,69.0,49.25,49.25,17,ESH6 C7400
2025-11-13 00:00:00+00:00,35,1,42427508,176.25,176.25,131.75,131.75,35,ESH6 C7100
2025-11-13 00:00:00+00:00,35,1,42640079,118.75,167.75,118.75,162.5,36,ESZ5 P6825
2025-11-13 00:00:00+00:00,35,1,42397940,144.75,145.0,139.75,144.5,33,ESH6 P6350
2025-11-13 00:00:00+00:00,35,1,42426302,384.25,384.25,318.25,318.25,5,ESM6 C6950
2025-11-13 00:00:00+00:00,35,1,274794,15.0,15.25,7.8,8.45,3655,ESZ5 C7200
2025-11-13 00:00:00+00:00,35,1,42326176,6.25,6.25,5.0,5.0,12,ESH6 C8000
2025-11-13 00:00:00+00:00,35,1,42471358,424.75,424.75,424.75,424.75,12,ESU6 C7050
2025-11-13 00:00:00+00:00,35,1,272824,517.0,517.0,517.0,517.0,10,ESZ7 P6700
2025-11-13 00:00:00+00:00,35,1,42405230,36.25,43.0,36.25,43.0,71,ESH6 P5450
2025-11-13 00:00:00+00:00,35,1,42407576,43.0,77.0,43.0,74.0,62,ESZ5 P6550
2025-11-13 00:00:00+00:00,35,1,42287102,5.3,5.3,2.95,3.25,65,ESZ5 C7350
2025-11-13 00:00:00+00:00,35,1,42372969,353.75,353.75,291.0,291.0,5,ESM6 C7000
2025-11-13 00:00:00+00:00,35,1,221000,35.25,35.75,35.25,35.75,3,ESZ7 P2700
2025-11-13 00:00:00+00:00,35,1,42435427,188.25,224.0,188.25,224.0,63,ESH6 P6750
2025-11-13 00:00:00+00:00,35,1,42427500,111.75,134.0,111.75,132.75,134,ESH6 P6300
2025-11-13 00:00:00+00:00,35,1,42472880,29.75,29.75,29.75,29.75,1,ESU6 C8400
2025-11-13 00:00:00+00:00,35,1,42643088,40.0,77.5,40.0,76.0,265,ESZ5 P6525
2025-11-13 00:00:00+00:00,35,1,42640076,9.25,11.75,9.25,11.75,6,ESZ5 P5825
2025-11-13 00:00:00+00:00,35,1,692430,3.15,4.6,3.15,4.6,51,ESZ5 P5100
2025-11-13 00:00:00+00:00,35,1,42404337,31.5,33.25,31.5,33.25,131,ESM6 P4400
2025-11-13 00:00:00+00:00,35,1,42427496,3.1,3.1,3.1,3.1,3,ESH6 P2600
2025-11-13 00:00:00+00:00,35,1,341546,0.05,0.05,0.05,0.05,1,ESZ5 P2500
2025-11-13 00:00:00+00:00,35,1,42399756,6.6,7.5,6.6,7.5,6,ESM6 P2600
2025-11-13 00:00:00+00:00,35,1,42393432,5.9,9.65,5.9,9.55,20,ESZ5 P5550
2025-11-13 00:00:00+00:00,35,1,42430453,93.5,116.75,93.5,113.75,54,ESH6 P6200
2025-11-13 00:00:00+00:00,35,1,42080918,108.0,116.0,68.0,69.75,400,ESZ5 C6900
2025-11-13 00:00:00+00:00,35,1,42366511,75.25,75.25,75.25,75.25,1,ESM6 C7600
2025-11-13 00:00:00+00:00,35,1,272479,344.5,344.5,344.5,344.5,15,ESZ7 P6000
2025-11-13 00:00:00+00:00,35,1,42420172,115.0,115.0,97.75,97.75,5,ESZ6 C8100
2025-11-13 00:00:00+00:00,35,1,42631594,6.5,10.25,6.5,10.25,74,ESZ5 P5625
2025-11-13 00:00:00+00:00,35,1,42378218,19.25,19.5,19.25,19.5,6,ESM6 P3700
2025-11-13 00:00:00+00:00,35,1,42522935,143.0,144.5,129.75,129.75,11,ESH7 C8200
2025-11-13 00:00:00+00:00,35,1,42466965,121.0,121.0,121.0,121.0,34,ESM7 P4700
2025-11-13 00:00:00+00:00,35,1,42542188,12.5,18.75,12.5,18.75,4,ESZ5 P5975
2025-11-13 00:00:00+00:00,35,1,42384725,149.5,149.5,149.5,149.5,6,ESM6 C7400
2025-11-13 00:00:00+00:00,35,1,42487787,72.5,79.5,45.0,45.25,394,ESZ5 C6975
2025-11-13 00:00:00+00:00,35,1,42594519,10.25,18.0,10.25,18.0,18,ESZ5 P5925
2025-11-13 00:00:00+00:00,35,1,42405090,20.25,35.0,20.25,35.0,118,ESZ5 P6250
2025-11-13 00:00:00+00:00,35,1,42484588,120.0,188.25,110.5,183.75,220,ESZ5 P6850
2025-11-13 00:00:00+00:00,35,1,42360164,62.75,62.75,62.0,62.0,5,ESH6 P5850
2025-11-13 00:00:00+00:00,35,1,42409657,86.0,86.0,86.0,86.0,3,ESM6 P5600
2025-11-13 00:00:00+00:00,35,1,42631597,54.25,101.25,54.25,101.25,323,ESZ5 P6625
2025-11-13 00:00:00+00:00,35,1,42430981,166.0,181.0,166.0,181.0,9,ESZ5 P6950
2025-11-13 00:00:00+00:00,35,1,42431944,70.0,91.25,70.0,91.25,131,ESH6 P6000
2025-11-13 00:00:00+00:00,35,1,42643078,186.0,186.0,129.75,131.5,266,ESZ5 C6775
2025-11-13 00:00:00+00:00,35,1,42378217,10.75,10.75,10.75,10.75,3,ESM6 P3000
2025-11-13 00:00:00+00:00,35,1,42542107,5.65,8.15,5.65,8.15,22,ESZ5 P5475
2025-11-13 00:00:00+00:00,35,1,42409648,493.25,493.5,493.25,493.5,14,ESM6 C6700
2025-11-13 00:00:00+00:00,35,1,42487789,38.5,66.25,38.5,66.25,37,ESZ5 P6475
2025-11-13 00:00:00+00:00,35,1,42378374,467.5,471.0,467.5,471.0,20,ESM6 P7200
2025-11-13 00:00:00+00:00,35,1,42636238,5.85,10.0,5.85,10.0,8,ESZ5 P5525
2025-11-13 00:00:00+00:00,35,1,42438256,66.5,66.5,66.5,66.5,1,ESZ6 C8300
2025-11-13 00:00:00+00:00,35,1,42636240,15.25,25.5,15.25,25.5,92,ESZ5 P6075
2025-11-13 00:00:00+00:00,35,1,42630140,0.75,0.8,0.75,0.8,31,ESZ5 P3650
2025-11-13 00:00:00+00:00,35,1,42679430,4.15,4.15,3.15,3.2,28,ESZ5 C7375
2025-11-13 00:00:00+00:00,35,1,42347216,16.5,30.0,16.25,30.0,48,ESZ5 P6150
2025-11-13 00:00:00+00:00,35,1,780227,2.5,2.5,2.5,2.5,3,ESZ5 P4600
2025-11-13 00:00:00+00:00,35,1,42545724,107.5,109.25,87.25,87.25,37,ESH6 C7250
2025-11-13 00:00:00+00:00,35,1,42402150,7.2,11.5,7.2,10.75,68,ESZ5 P5650
